event,time,long,lat,speed,height,stage,tag
1583647573,6/1/2012 1:00,-121.60383,38.6845,0.51444,50,nestling,105930
1583642943,6/1/2012 2:00,-121.53783,38.82717,0,30,preHatching,105928
1583647574,6/1/2012 2:00,-121.6039917,38.68383882,0.51444,40,nestling,105930
1583651482,6/1/2012 2:00,-121.5936783,38.75816784,0,100,nestling,105936
1583642944,6/1/2012 3:00,-121.53667,38.8265,0,30,preHatching,105928
1583647575,6/1/2012 3:00,-121.6039896,38.6849981,0,30,nestling,105930
1583642945,6/1/2012 16:00,-121.53733,38.82617,4.11552,70,preHatching,105928
1583647576,6/1/2012 16:00,-121.6039927,38.68500704,0,30,nestling,105930
1583651483,6/1/2012 16:00,-121.58683,38.75567,5.65884,50,nestling,105936
1583642946,6/1/2012 17:00,-121.54917,38.82667,5.65884,160,preHatching,105928
1583647577,6/1/2012 17:00,-121.60383,38.68433,6.17328,30,nestling,105930
1583642947,6/1/2012 18:00,-121.5395,38.8215,12.34656,170,preHatching,105928
1583647578,6/1/2012 18:00,-121.6056634,38.68517671,0,30,nestling,105930
1583651484,6/1/2012 18:00,-121.58867,38.7555,8.74548,50,nestling,105936
1583642948,6/1/2012 19:00,-121.442,38.8075,12.861,480,preHatching,105928
1583647579,6/1/2012 19:00,-121.6083354,38.6859964,0,30,nestling,105930
1583642949,6/1/2012 20:00,-121.53617,38.82567,0,140,preHatching,105928
1583647580,6/1/2012 20:00,-121.605,38.681,8.23104,140,nestling,105930
1583651485,6/1/2012 20:00,-121.59267,38.75833,6.68772,150,nestling,105936
1583642950,6/1/2012 21:00,-121.53683,38.82567,7.20216,130,preHatching,105928
1583647581,6/1/2012 21:00,-121.60667,38.68967,5.65884,200,nestling,105930
1583642951,6/1/2012 22:00,-121.536001,38.82633179,0,40,preHatching,105928
1583647582,6/1/2012 22:00,-121.6055,38.6855,4.11552,500,nestling,105930
1583651486,6/1/2012 22:00,-121.59217,38.75933,7.20216,350,nestling,105936
1583642952,6/1/2012 23:00,-121.5413321,38.82966866,8.74548,450,preHatching,105928
1583647583,6/1/2012 23:00,-121.6048241,38.68516331,0,30,nestling,105930
1583642953,6/2/2012 0:00,-121.5365,38.82533,15.4332,370,preHatching,105928
1583647584,6/2/2012 0:00,-121.604,38.68517,0,90,nestling,105930
1583651487,6/2/2012 0:00,-121.58967,38.75767,10.80324,30,nestling,105936
1583642954,6/2/2012 1:00,-121.53633,38.82567,0,80,preHatching,105928
1583647585,6/2/2012 1:00,-121.6039889,38.68516565,0,30,nestling,105930
1583642955,6/2/2012 2:00,-121.536,38.82533,0,30,preHatching,105928
1583647586,6/2/2012 2:00,-121.6040049,38.68399115,0,30,nestling,105930
1583651488,6/2/2012 2:00,-121.5936759,38.75883244,0,40,nestling,105936
1583642956,6/2/2012 3:00,-121.5366628,38.82650098,0,30,preHatching,105928
1583647587,6/2/2012 3:00,-121.6040022,38.68400579,0,30,nestling,105930
1583642957,6/2/2012 16:00,-121.53833,38.82933,7.20216,120,nestling,105928
1583647588,6/2/2012 16:00,-121.61017,38.68417,5.1444,140,nestling,105930
1583651489,6/2/2012 16:00,-121.5935102,38.75882814,0,50,nestling,105936
1583642958,6/2/2012 17:00,-121.53583,38.82617,0,30,nestling,105928
1583647589,6/2/2012 17:00,-121.60617,38.68283,7.20216,140,nestling,105930
1583642959,6/2/2012 18:00,-121.54267,38.82833,13.37544,240,nestling,105928
1583647590,6/2/2012 18:00,-121.60933,38.6845,8.23104,30,nestling,105930
1583651490,6/2/2012 18:00,-121.58767,38.75533,4.62996,60,nestling,105936
1583642960,6/2/2012 19:00,-121.53683,38.826,0,130,nestling,105928
1583647591,6/2/2012 19:00,-121.6095,38.6865,6.17328,60,nestling,105930
1583642961,6/2/2012 20:00,-121.49867,38.82233,11.83212,290,nestling,105928
1583647592,6/2/2012 20:00,-121.60833,38.684,5.65884,90,nestling,105930
1583651491,6/2/2012 20:00,-121.5934967,38.75867338,0,60,nestling,105936
1583642962,6/2/2012 21:00,-121.47017,38.8095,6.17328,660,nestling,105928
1583647593,6/2/2012 21:00,-121.60667,38.68517,6.17328,160,nestling,105930
1583642963,6/2/2012 22:00,-121.5395,38.82867,9.77436,160,nestling,105928
1583647594,6/2/2012 22:00,-121.60783,38.68283,0,150,nestling,105930
1583651492,6/2/2012 22:00,-121.5965,38.758,11.31768,190,nestling,105936
1583642964,6/2/2012 23:00,-121.5359975,38.82633518,0.51444,30,nestling,105928
1583647595,6/2/2012 23:00,-121.6085,38.682,0,30,nestling,105930
1583642965,6/3/2012 0:00,-121.5359966,38.82632397,0,30,nestling,105928
1583647596,6/3/2012 0:00,-121.6048229,38.68516405,0,30,nestling,105930
1583651493,6/3/2012 0:00,-121.58717,38.75617,7.7166,50,nestling,105936
1583642966,6/3/2012 1:00,-121.53717,38.82733,0,30,nestling,105928
1583647597,6/3/2012 1:00,-121.60433,38.68417,0,30,nestling,105930
1583642967,6/3/2012 2:00,-121.53883,38.826,0,260,nestling,105928
1583647598,6/3/2012 2:00,-121.6063396,38.6853363,0,30,nestling,105930
1583651494,6/3/2012 2:00,-121.5934913,38.75950331,0,30,nestling,105936
1583642968,6/3/2012 3:00,-121.5365032,38.82600852,0,30,nestling,105928
1583647599,6/3/2012 3:00,-121.6071733,38.68466403,0,30,nestling,105930
1583642969,6/3/2012 16:00,-121.5393353,38.82249959,5.1444,130,nestling,105928
1583647600,6/3/2012 16:00,-121.608,38.68283,10.2888,170,nestling,105930
1583651495,6/3/2012 16:00,-121.5905,38.7565,5.1444,80,nestling,105936
1583642970,6/3/2012 17:00,-121.538,38.82433,10.2888,130,nestling,105928
1583647601,6/3/2012 17:00,-121.604,38.68317,11.83212,30,nestling,105930
1583642971,6/3/2012 18:00,-121.5465,38.832,23.1498,220,nestling,105928
1583647602,6/3/2012 18:00,-121.6068312,38.68567477,5.1444,210,nestling,105930
1583651496,6/3/2012 18:00,-121.58433,38.75483,0,30,nestling,105936
1583642972,6/3/2012 19:00,-121.54167,38.8235,8.74548,90,nestling,105928
1583647603,6/3/2012 19:00,-121.6078379,38.68500043,5.65884,80,nestling,105930
1583642973,6/3/2012 20:00,-121.54017,38.8295,6.68772,70,nestling,105928
1583647604,6/3/2012 20:00,-121.608,38.683,0,30,nestling,105930
1583651497,6/3/2012 20:00,-121.5835,38.7575,7.20216,150,nestling,105936
1583642974,6/3/2012 21:00,-121.54017,38.82717,2.05776,310,nestling,105928
1583647605,6/3/2012 21:00,-121.60233,38.68317,5.1444,130,nestling,105930
1583642975,6/3/2012 22:00,-121.54117,38.82867,1.02888,100,nestling,105928
1583647606,6/3/2012 22:00,-121.608,38.6845,5.1444,170,nestling,105930
1583651498,6/3/2012 22:00,-121.575,38.74217,3.08664,310,nestling,105936
1583642976,6/3/2012 23:00,-121.47017,38.82,12.861,230,nestling,105928
1583647607,6/3/2012 23:00,-121.6046682,38.68566588,7.20216,40,nestling,105930
1583642977,6/4/2012 0:00,-121.48017,38.82833,13.37544,340,nestling,105928
1583647608,6/4/2012 0:00,-121.60667,38.68733,10.80324,130,nestling,105930
1583651499,6/4/2012 0:00,-121.578,38.755,6.68772,340,nestling,105936
1583642978,6/4/2012 1:00,-121.5359885,38.8263376,0,30,nestling,105928
1583647609,6/4/2012 1:00,-121.6048192,38.68516705,0,30,nestling,105930
1583642979,6/4/2012 2:00,-121.53617,38.8265,0,30,nestling,105928
1583647610,6/4/2012 2:00,-121.60417,38.68467,0.51444,120,nestling,105930
1583651500,6/4/2012 2:00,-121.5934936,38.75900091,0.51444,30,nestling,105936
1583642980,6/4/2012 3:00,-121.5359968,38.82633719,0,30,nestling,105928
1583647611,6/4/2012 3:00,-121.60617,38.688,0,140,nestling,105930
1583642981,6/4/2012 16:00,-121.5360065,38.8263346,0,30,nestling,105928
1583647612,6/4/2012 16:00,-121.6056587,38.68517356,0,40,nestling,105930
1583651501,6/4/2012 16:00,-121.5936632,38.75916865,0,30,nestling,105936
1583642982,6/4/2012 17:00,-121.53533,38.826,0,30,nestling,105928
1583647613,6/4/2012 17:00,-121.60667,38.68417,3.60108,120,nestling,105930
1583642983,6/4/2012 18:00,-121.5360085,38.82633329,0,30,nestling,105928
1583647614,6/4/2012 18:00,-121.6040074,38.68500174,0,30,nestling,105930
1583651502,6/4/2012 18:00,-121.593671,38.75899916,0,30,nestling,105936
1583642984,6/4/2012 19:00,-121.53783,38.82533,0,30,nestling,105928
1583647615,6/4/2012 19:00,-121.605669,38.68516944,0,30,nestling,105930
1583642985,6/4/2012 20:00,-121.5361704,38.82600267,0,30,nestling,105928
1583647616,6/4/2012 20:00,-121.6056727,38.68516708,0,30,nestling,105930
1583651503,6/4/2012 20:00,-121.5918321,38.75949654,0,40,nestling,105936
1583642986,6/4/2012 21:00,-121.5365,38.8265,0,30,nestling,105928
1583647617,6/4/2012 21:00,-121.60783,38.68367,0,30,nestling,105930
1583642987,6/4/2012 22:00,-121.5364904,38.82599219,15.94764,30,nestling,105928
1583647618,6/4/2012 22:00,-121.60917,38.68717,4.62996,40,nestling,105930
1583651504,6/4/2012 22:00,-121.59233,38.75933,5.65884,80,nestling,105936
1583642988,6/4/2012 23:00,-121.5385,38.82933,6.17328,30,nestling,105928
1583647619,6/4/2012 23:00,-121.6095,38.68367,1.54332,160,nestling,105930
1583642989,6/5/2012 0:00,-121.55033,38.83083,0,120,nestling,105928
1583647620,6/5/2012 0:00,-121.60483,38.68383,3.08664,230,nestling,105930
1583651505,6/5/2012 0:00,-121.5921628,38.75933133,4.62996,110,nestling,105936
1583642990,6/5/2012 1:00,-121.539,38.82333,3.60108,60,nestling,105928
1583647621,6/5/2012 1:00,-121.60633,38.68483,0,30,nestling,105930
1583642991,6/5/2012 2:00,-121.54517,38.83183,0.51444,30,nestling,105928
1583647622,6/5/2012 2:00,-121.6068258,38.68500838,2.05776,30,nestling,105930
1583651506,6/5/2012 2:00,-121.5936674,38.75900736,0,40,nestling,105936
1583642992,6/5/2012 3:00,-121.53833,38.82517,5.1444,140,nestling,105928
1583647623,6/5/2012 3:00,-121.60367,38.68283,0,30,nestling,105930
1583642993,6/5/2012 16:00,-121.549,38.82467,7.7166,70,nestling,105928
1583647624,6/5/2012 16:00,-121.60817,38.68183,6.17328,90,nestling,105930
1583651507,6/5/2012 16:00,-121.58717,38.75717,5.65884,50,nestling,105936
1583642994,6/5/2012 17:00,-121.5366678,38.82616859,0,30,nestling,105928
1583647625,6/5/2012 17:00,-121.60767,38.68883,8.23104,190,nestling,105930
1583642995,6/5/2012 18:00,-121.542,38.828,6.17328,70,nestling,105928
1583647626,6/5/2012 18:00,-121.6071753,38.68483269,5.1444,300,nestling,105930
1583651508,6/5/2012 18:00,-121.58567,38.75717,6.68772,160,nestling,105936
1583642996,6/5/2012 19:00,-121.548989,38.83083042,5.1444,30,nestling,105928
1583647627,6/5/2012 19:00,-121.60333,38.68817,4.62996,130,nestling,105930
1583642997,6/5/2012 20:00,-121.54167,38.8275,10.2888,240,nestling,105928
1583647628,6/5/2012 20:00,-121.60917,38.68267,6.17328,30,nestling,105930
1583651509,6/5/2012 20:00,-121.5916666,38.75949352,5.1444,50,nestling,105936
1583642998,6/5/2012 21:00,-121.54117,38.8285,0,80,nestling,105928
1583647629,6/5/2012 21:00,-121.61,38.68433,0,150,nestling,105930
1583642999,6/5/2012 22:00,-121.53867,38.82583,7.7166,150,nestling,105928
1583647630,6/5/2012 22:00,-121.609,38.682,3.08664,160,nestling,105930
1583651510,6/5/2012 22:00,-121.58717,38.76017,10.80324,160,nestling,105936
1583643000,6/5/2012 23:00,-121.55067,38.82967,11.31768,190,nestling,105928
1583647631,6/5/2012 23:00,-121.5985,38.6835,7.7166,120,nestling,105930
1583643001,6/6/2012 0:00,-121.5366645,38.82617791,0,80,nestling,105928
1583647632,6/6/2012 0:00,-121.60467,38.68217,12.861,380,nestling,105930
1583651511,6/6/2012 0:00,-121.58667,38.7565,2.05776,110,nestling,105936
1583643002,6/6/2012 1:00,-121.5365,38.82483,4.11552,200,nestling,105928
1583647633,6/6/2012 1:00,-121.60767,38.68583,0,290,nestling,105930
1583643003,6/6/2012 2:00,-121.5366732,38.82633386,0,40,nestling,105928
1583647634,6/6/2012 2:00,-121.6055,38.68567,0,30,nestling,105930
1583651512,6/6/2012 2:00,-121.5865,38.76767,4.62996,40,nestling,105936
1583643004,6/6/2012 3:00,-121.5365015,38.82633406,0,30,nestling,105928
1583647635,6/6/2012 3:00,-121.6060008,38.68449454,13.37544,30,nestling,105930
1583643005,6/6/2012 16:00,-121.5495,38.82783,0,30,nestling,105928
1583647636,6/6/2012 16:00,-121.60167,38.68633,2.05776,130,nestling,105930
1583651513,6/6/2012 16:00,-121.59333,38.7605,4.62996,100,nestling,105936
1583643006,6/6/2012 17:00,-121.5468381,38.82932956,10.2888,290,nestling,105928
1583647637,6/6/2012 17:00,-121.6063376,38.68516752,0,30,nestling,105930
1583643007,6/6/2012 18:00,-121.5485,38.82967,10.80324,80,nestling,105928
1583647638,6/6/2012 18:00,-121.604333,38.68567027,4.62996,30,nestling,105930
1583651514,6/6/2012 18:00,-121.59133,38.75783,10.2888,170,nestling,105936
1583643008,6/6/2012 19:00,-121.54183,38.827,5.65884,60,nestling,105928
1583647639,6/6/2012 19:00,-121.6073247,38.68717684,6.68772,60,nestling,105930
1583643009,6/6/2012 20:00,-121.547,38.82533,7.20216,130,nestling,105928
1583647640,6/6/2012 20:00,-121.6055,38.6865,0,290,nestling,105930
1583651515,6/6/2012 20:00,-121.579,38.76867,1.02888,90,nestling,105936
1583643010,6/6/2012 21:00,-121.542,38.82983,3.60108,80,nestling,105928
1583647641,6/6/2012 21:00,-121.60517,38.682,7.7166,120,nestling,105930
1583643011,6/6/2012 22:00,-121.54267,38.82667,13.88988,140,nestling,105928
1583647642,6/6/2012 22:00,-121.60733,38.68733,10.80324,210,nestling,105930
1583651516,6/6/2012 22:00,-121.57067,38.71483,9.25992,30,nestling,105936
1583643012,6/6/2012 23:00,-121.54483,38.8265,10.80324,510,nestling,105928
1583647643,6/6/2012 23:00,-121.6063304,38.68516375,10.2888,70,nestling,105930
1583643013,6/7/2012 0:00,-121.54083,38.8245,9.25992,300,nestling,105928
1583647644,6/7/2012 0:00,-121.6065,38.68317,4.62996,220,nestling,105930
1583651517,6/7/2012 0:00,-121.59417,38.75967,7.20216,80,nestling,105936
1583643014,6/7/2012 1:00,-121.54933,38.82783,0,30,nestling,105928
1583647645,6/7/2012 1:00,-121.60883,38.688,7.7166,180,nestling,105930
1583643015,6/7/2012 2:00,-121.5365,38.82717,0,30,nestling,105928
1583647646,6/7/2012 2:00,-121.6046801,38.68582526,0,30,nestling,105930
1583651518,6/7/2012 2:00,-121.59283,38.75983,0,80,nestling,105936
1583643016,6/7/2012 3:00,-121.5366814,38.8268233,0,30,nestling,105928
1583647647,6/7/2012 3:00,-121.6066636,38.68432385,0.51444,30,nestling,105930
1583643017,6/7/2012 16:00,-121.54017,38.828,5.1444,80,nestling,105928
1583647648,6/7/2012 16:00,-121.6083318,38.68600208,0,30,nestling,105930
1583651519,6/7/2012 16:00,-121.5918334,38.75916851,0,30,nestling,105936
1583643018,6/7/2012 17:00,-121.5366649,38.82583504,9.25992,50,nestling,105928
1583647649,6/7/2012 17:00,-121.61017,38.686,9.77436,150,nestling,105930
1583643019,6/7/2012 18:00,-121.54117,38.828,1.54332,100,nestling,105928
1583647650,6/7/2012 18:00,-121.60867,38.68417,6.17328,230,nestling,105930
1583651520,6/7/2012 18:00,-121.59717,38.75933,8.23104,260,nestling,105936
1583643020,6/7/2012 19:00,-121.5366792,38.826499,0,90,nestling,105928
1583647651,6/7/2012 19:00,-121.6068189,38.6856699,0,30,nestling,105930
1583643021,6/7/2012 20:00,-121.54067,38.82817,6.17328,340,nestling,105928
1583647652,6/7/2012 20:00,-121.6080051,38.68366444,9.25992,170,nestling,105930
1583651521,6/7/2012 20:00,-121.57067,38.716,5.1444,30,nestling,105936
1583643022,6/7/2012 21:00,-121.5360013,38.82632878,0,30,nestling,105928
1583647653,6/7/2012 21:00,-121.56533,38.70733,7.7166,220,nestling,105930
1583643023,6/7/2012 22:00,-121.5366669,38.82632145,0,30,nestling,105928
1583647654,6/7/2012 22:00,-121.608492,38.68616824,7.7166,250,nestling,105930
1583651522,6/7/2012 22:00,-121.59067,38.75717,9.25992,150,nestling,105936
1583643024,6/7/2012 23:00,-121.5355,38.821,9.25992,200,nestling,105928
1583647655,6/7/2012 23:00,-121.60683,38.68867,10.80324,450,nestling,105930
1583643025,6/8/2012 0:00,-121.539,38.82317,12.34656,300,nestling,105928
1583647656,6/8/2012 0:00,-121.6048396,38.6851716,0,30,nestling,105930
1583651523,6/8/2012 0:00,-121.58867,38.75567,0,30,nestling,105936
1583643026,6/8/2012 1:00,-121.5364888,38.82632349,0,30,nestling,105928
1583647657,6/8/2012 1:00,-121.6048212,38.68532645,0,30,nestling,105930
1583643027,6/8/2012 2:00,-121.5365001,38.82632861,0,30,nestling,105928
1583647658,6/8/2012 2:00,-121.6048307,38.68516966,0,30,nestling,105930
1583651524,6/8/2012 2:00,-121.61483,38.7565,0,30,nestling,105936
1583643028,6/8/2012 3:00,-121.53467,38.8255,0,370,nestling,105928
1583647659,6/8/2012 3:00,-121.6033388,38.68383802,0,30,nestling,105930
1583643029,6/8/2012 16:00,-121.536,38.82317,10.2888,270,nestling,105928
1583647660,6/8/2012 16:00,-121.60783,38.68333,0,30,nestling,105930
1583651525,6/8/2012 16:00,-121.58783,38.75467,9.25992,130,nestling,105936
1583643030,6/8/2012 17:00,-121.5371703,38.82717482,0,30,nestling,105928
1583647661,6/8/2012 17:00,-121.6115,38.687,11.83212,120,nestling,105930
1583643031,6/8/2012 18:00,-121.5378377,38.82716117,0,30,nestling,105928
1583647662,6/8/2012 18:00,-121.605674,38.68366187,10.2888,310,nestling,105930
1583651526,6/8/2012 18:00,-121.586,38.75267,5.65884,100,nestling,105936
1583643032,6/8/2012 19:00,-121.53767,38.82683,8.23104,60,nestling,105928
1583647663,6/8/2012 19:00,-121.56617,38.7035,10.2888,240,nestling,105930
1583643033,6/8/2012 20:00,-121.54133,38.8285,3.08664,190,nestling,105928
1583647664,6/8/2012 20:00,-121.55817,38.71167,9.25992,160,nestling,105930
1583651527,6/8/2012 20:00,-121.57067,38.7175,10.2888,40,nestling,105936
1583643034,6/8/2012 21:00,-121.5415,38.8275,11.83212,220,nestling,105928
1583647665,6/8/2012 21:00,-121.55917,38.691,13.37544,180,nestling,105930
1583643035,6/8/2012 22:00,-121.5364941,38.82633179,0,30,nestling,105928
1583647666,6/8/2012 22:00,-121.567,38.70217,4.11552,120,nestling,105930
1583651528,6/8/2012 22:00,-121.5918354,38.75949486,6.68772,70,nestling,105936
1583643036,6/8/2012 23:00,-121.5365009,38.82633732,0,50,nestling,105928
1583647667,6/8/2012 23:00,-121.6048222,38.68517054,0,30,nestling,105930
1583643037,6/9/2012 0:00,-121.54033,38.82833,3.60108,90,nestling,105928
1583647668,6/9/2012 0:00,-121.60617,38.68583,6.17328,160,nestling,105930
1583651529,6/9/2012 0:00,-121.58767,38.76033,4.11552,190,nestling,105936
1583647669,6/9/2012 1:00,-121.60917,38.68367,0,30,nestling,105930
1583647670,6/9/2012 2:00,-121.60883,38.6835,0,30,nestling,105930
1583651530,6/9/2012 2:00,-121.5934887,38.75882858,0,70,nestling,105936
1583647671,6/9/2012 3:00,-121.6050052,38.68482903,0,30,nestling,105930
1583643038,6/9/2012 16:00,-121.53983,38.825,4.62996,60,nestling,105928
1583647672,6/9/2012 16:00,-121.60883,38.68333,1.54332,30,nestling,105930
1583651531,6/9/2012 16:00,-121.586,38.756,3.08664,90,nestling,105936
1583643039,6/9/2012 17:00,-121.5366697,38.82617372,0,30,nestling,105928
1583647673,6/9/2012 17:00,-121.60633,38.68383,0,30,nestling,105930
1583643040,6/9/2012 18:00,-121.539,38.8255,3.60108,100,nestling,105928
1583647674,6/9/2012 18:00,-121.60867,38.68217,0,50,nestling,105930
1583651532,6/9/2012 18:00,-121.5934971,38.75866334,8.23104,60,nestling,105936
1583643041,6/9/2012 19:00,-121.54067,38.82967,10.80324,40,nestling,105928
1583647675,6/9/2012 19:00,-121.6056679,38.6833373,5.65884,40,nestling,105930
1583643042,6/9/2012 20:00,-121.5366768,38.82616581,0,30,nestling,105928
1583647676,6/9/2012 20:00,-121.60433,38.68517,7.20216,30,nestling,105930
1583651533,6/9/2012 20:00,-121.56383,38.69983,4.11552,80,nestling,105936
1583643043,6/9/2012 21:00,-121.5371761,38.8261764,0,30,nestling,105928
1583647677,6/9/2012 21:00,-121.6051621,38.68200677,7.20216,50,nestling,105930
1583643044,6/9/2012 22:00,-121.53683,38.82717,4.11552,50,nestling,105928
1583647678,6/9/2012 22:00,-121.60383,38.684,5.65884,70,nestling,105930
1583651534,6/9/2012 22:00,-121.5855,38.75533,7.7166,30,nestling,105936
1583643045,6/9/2012 23:00,-121.53917,38.82683,10.80324,50,nestling,105928
1583647679,6/9/2012 23:00,-121.60768,38.68382405,9.25992,30,nestling,105930
1583643046,6/10/2012 0:00,-121.53817,38.82683,0,30,nestling,105928
1583647680,6/10/2012 0:00,-121.60683,38.68467,0,60,nestling,105930
1583651535,6/10/2012 0:00,-121.59333,38.75817,2.05776,80,nestling,105936
1583643047,6/10/2012 1:00,-121.5365,38.82667,0,30,nestling,105928
1583647681,6/10/2012 1:00,-121.6075,38.68567,15.94764,30,nestling,105930
1583647682,6/10/2012 2:00,-121.60383,38.68417,3.60108,30,nestling,105930
1583651536,6/10/2012 2:00,-121.5936766,38.75899936,0,30,nestling,105936
1583643048,6/10/2012 3:00,-121.5361679,38.82632697,0,30,nestling,105928
1583647683,6/10/2012 3:00,-121.6085,38.685,1.02888,30,nestling,105930
1583643049,6/10/2012 16:00,-121.55033,38.8315,3.60108,30,nestling,105928
1583647684,6/10/2012 16:00,-121.60333,38.68633,1.54332,60,nestling,105930
1583651537,6/10/2012 16:00,-121.591,38.75667,4.62996,100,nestling,105936
1583643050,6/10/2012 17:00,-121.545,38.83133,3.08664,160,nestling,105928
1583647685,6/10/2012 17:00,-121.60583,38.68233,0,30,nestling,105930
1583643051,6/10/2012 18:00,-121.53733,38.827,7.20216,90,nestling,105928
1583647686,6/10/2012 18:00,-121.60817,38.68233,0,160,nestling,105930
1583651538,6/10/2012 18:00,-121.58767,38.75917,0,180,nestling,105936
1583643052,6/10/2012 19:00,-121.53833,38.8275,1.54332,430,nestling,105928
1583647687,6/10/2012 19:00,-121.55633,38.6805,3.60108,290,nestling,105930
1583643053,6/10/2012 20:00,-121.53883,38.82567,6.17328,90,nestling,105928
1583647688,6/10/2012 20:00,-121.6015,38.68083,7.7166,190,nestling,105930
1583651539,6/10/2012 20:00,-121.57833,38.73167,4.11552,190,nestling,105936
1583643054,6/10/2012 21:00,-121.5415,38.82583,6.17328,220,nestling,105928
1583647689,6/10/2012 21:00,-121.6091653,38.68467449,6.68772,350,nestling,105930
1583643055,6/10/2012 22:00,-121.53883,38.8265,6.68772,70,nestling,105928
1583647690,6/10/2012 22:00,-121.60533,38.69217,1.54332,30,nestling,105930
1583651540,6/10/2012 22:00,-121.5655,38.759,14.91876,470,nestling,105936
1583643056,6/10/2012 23:00,-121.549,38.82983,12.861,140,nestling,105928
1583647691,6/10/2012 23:00,-121.60517,38.68017,4.62996,220,nestling,105930
1583643057,6/11/2012 0:00,-121.5371682,38.82733139,5.1444,160,nestling,105928
1583647692,6/11/2012 0:00,-121.6085,38.68,2.05776,560,nestling,105930
1583651541,6/11/2012 0:00,-121.59133,38.75833,9.25992,480,nestling,105936
1583643058,6/11/2012 1:00,-121.539,38.83033,5.1444,150,nestling,105928
1583647693,6/11/2012 1:00,-121.6045,38.685,0,30,nestling,105930
1583643059,6/11/2012 2:00,-121.5366798,38.82632891,0,30,nestling,105928
1583647694,6/11/2012 2:00,-121.6048255,38.6851682,0,30,nestling,105930
1583651542,6/11/2012 2:00,-121.58517,38.75983,8.74548,50,nestling,105936
1583643060,6/11/2012 3:00,-121.5365109,38.82632205,0,30,nestling,105928
1583647695,6/11/2012 3:00,-121.6045008,38.68500104,0.51444,30,nestling,105930
1583643061,6/11/2012 16:00,-121.53767,38.82517,0,30,nestling,105928
1583647696,6/11/2012 16:00,-121.60483,38.6865,6.68772,30,nestling,105930
1583651543,6/11/2012 16:00,-121.58683,38.7605,5.1444,70,nestling,105936
1583643062,6/11/2012 17:00,-121.5366666,38.8263341,0,50,nestling,105928
1583647697,6/11/2012 17:00,-121.60617,38.68767,8.74548,110,nestling,105930
1583643063,6/11/2012 18:00,-121.5384901,38.82633074,5.65884,40,nestling,105928
1583647698,6/11/2012 18:00,-121.6063316,38.68516245,0,30,nestling,105930
1583651544,6/11/2012 18:00,-121.58867,38.76233,6.17328,100,nestling,105936
1583643064,6/11/2012 19:00,-121.54067,38.82783,3.60108,110,nestling,105928
1583647699,6/11/2012 19:00,-121.60983,38.6855,6.17328,270,nestling,105930
1583643065,6/11/2012 20:00,-121.53867,38.82817,7.7166,80,nestling,105928
1583647700,6/11/2012 20:00,-121.61033,38.68583,9.25992,260,nestling,105930
1583651545,6/11/2012 20:00,-121.58833,38.7625,6.68772,120,nestling,105936
1583643066,6/11/2012 21:00,-121.53983,38.82717,8.74548,90,nestling,105928
1583647701,6/11/2012 21:00,-121.6048287,38.68516307,0,40,nestling,105930
1583643067,6/11/2012 22:00,-121.5355,38.82717,8.23104,310,nestling,105928
1583647702,6/11/2012 22:00,-121.60582,38.68517754,0,30,nestling,105930
1583651546,6/11/2012 22:00,-121.59,38.76033,8.74548,160,nestling,105936
1583643068,6/11/2012 23:00,-121.54983,38.83017,14.40432,170,nestling,105928
1583647703,6/11/2012 23:00,-121.6116761,38.6851769,0,40,nestling,105930
1583643069,6/12/2012 0:00,-121.54067,38.82683,6.68772,70,nestling,105928
1583647704,6/12/2012 0:00,-121.6116765,38.68516401,0,30,nestling,105930
1583651547,6/12/2012 0:00,-121.58867,38.76033,0,30,nestling,105936
1583643070,6/12/2012 1:00,-121.54883,38.83067,0,40,nestling,105928
1583647705,6/12/2012 1:00,-121.61183,38.6845,7.7166,170,nestling,105930
1583643071,6/12/2012 2:00,-121.54917,38.83067,0,30,nestling,105928
1583647706,6/12/2012 2:00,-121.6055,38.6845,0,30,nestling,105930
1583651548,6/12/2012 2:00,-121.589,38.7565,0,30,nestling,105936
1583643072,6/12/2012 3:00,-121.5355,38.82583,0,30,nestling,105928
1583647707,6/12/2012 3:00,-121.6040018,38.68400059,0,30,nestling,105930
1583643073,6/12/2012 16:00,-121.5366676,38.8263345,0,50,nestling,105928
1583647708,6/12/2012 16:00,-121.6075037,38.68583779,8.23104,120,nestling,105930
1583651549,6/12/2012 16:00,-121.5905,38.76033,0,30,nestling,105936
1583643074,6/12/2012 17:00,-121.5386688,38.82816189,4.62996,80,nestling,105928
1583647709,6/12/2012 17:00,-121.60817,38.6845,0,30,nestling,105930
1583643075,6/12/2012 18:00,-121.53917,38.8285,6.68772,70,nestling,105928
1583647710,6/12/2012 18:00,-121.60783,38.68433,0,30,nestling,105930
1583651550,6/12/2012 18:00,-121.5865,38.759,7.20216,160,nestling,105936
1583643076,6/12/2012 19:00,-121.54033,38.82683,7.7166,80,nestling,105928
1583647711,6/12/2012 19:00,-121.6083217,38.68616676,0,30,nestling,105930
1583643077,6/12/2012 20:00,-121.5376693,38.82783387,9.25992,180,nestling,105928
1583647712,6/12/2012 20:00,-121.60833,38.68367,0,30,nestling,105930
1583651551,6/12/2012 20:00,-121.59117,38.75867,6.68772,30,nestling,105936
1583643078,6/12/2012 21:00,-121.52467,38.81517,14.40432,360,nestling,105928
